sentence_id,token_id,sentence,token,spo_label
28,10,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",joints,Object
28,11,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",",",other
28,12,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",and,other
28,13,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",aids,other
28,14,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",in,other
28,15,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",better,other
28,16,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",blood,other
28,17,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",glucose,other
28,18,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",control,other
28,19,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",.,other
29,1,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",It,other
29,2,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",is,other
29,3,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",low-impact,other
29,4,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",",",other
29,5,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",which,Subject
29,6,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",is,other
29,7,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",easy,other
29,8,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",on,other
29,9,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",the,other
29,10,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",joints,other
29,11,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",",",other
29,12,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",and,other
29,13,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",aids,Predicate
29,14,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",in,Object
29,15,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",better,Object
29,16,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",blood,Object
29,17,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",glucose,Object
29,18,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",control,Object
29,19,"It is low-impact, which is easy on the joints, and aids in better blood glucose control.",.,other
30,1,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,P,other
30,2,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,:,other
30,3,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,I,Subject
30,4,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,have,Predicate
30,5,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,been,Predicate
30,6,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,a,Object
30,7,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,bit,Object
30,8,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,anxious,Object
30,9,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,about,Object
30,10,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,swimming,Object
30,11,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,because,other
30,12,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,I,other
30,13,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,have,other
30,14,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,a,other
30,15,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,scar,other
30,16,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,on,other
30,17,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,my,other
30,18,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,left,other
30,19,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,thumb,other
30,20,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,.,other
31,1,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,P,other
31,2,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,:,other
31,3,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,I,other
31,4,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,have,other
31,5,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,been,other
31,6,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,a,other
31,7,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,bit,other
31,8,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,anxious,other
31,9,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,about,other
31,10,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,swimming,other
31,11,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,because,other
31,12,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,I,Subject
31,13,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,have,Predicate
31,14,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,a,Object
31,15,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,scar,Object
31,16,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,on,Object
31,17,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,my,Object
31,18,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,left,Object
31,19,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,thumb,Object
31,20,P: I have been a bit anxious about swimming because I have a scar on my left thumb.,.,other
32,1,Could that pose any risk?,Could,Predicate
32,2,Could that pose any risk?,that,Subject
32,3,Could that pose any risk?,pose,Predicate
32,4,Could that pose any risk?,any,Object
32,5,Could that pose any risk?,risk,Object
32,6,Could that pose any risk?,?,other
33,1,A: Any wounds or scars need careful consideration when swimming.,A,other
33,2,A: Any wounds or scars need careful consideration when swimming.,:,other
34,1,Any wounds or scars need careful consideration when swimming.,Any,Subject
34,2,Any wounds or scars need careful consideration when swimming.,wounds,Subject
34,3,Any wounds or scars need careful consideration when swimming.,or,Subject
34,4,Any wounds or scars need careful consideration when swimming.,scars,Subject
